contract_id,member_id,insurance_id,last_payment_date,start_date,end_date,contract_days,total_premium,status,contractor,is_reviewed
17510-0755,2ca206e0-8751-4,INS010103,2024-10-01 00:00:00,2024-09-27 00:00:00,2024-10-04 00:00:00,7,70000,만기,강성수,0
17510-0756,19b0dcff-2e0f-4,INS010102,2023-10-11 00:00:00,2023-10-07 00:00:00,2023-10-12 00:00:00,5,50000,만기,장성진,0
17510-0757,55703c7e-331b-4,INS010104,2024-07-16 00:00:00,2024-07-13 00:00:00,2024-07-18 00:00:00,5,50000,만기,김현정,0
17510-0758,216c8945-087a-4,INS010104,2023-11-09 00:00:00,2023-11-07 00:00:00,2023-11-14 00:00:00,7,70000,만기,심정식,0
17510-0759,c456883b-c3a6-4,INS010101,2024-01-02 00:00:00,2023-12-29 00:00:00,2024-01-02 00:00:00,4,40000,만기,박옥순,1
17510-0760,3e6d02e0-d34f-4,INS010101,2024-07-18 00:00:00,2024-07-16 00:00:00,2024-07-18 00:00:00,2,20000,만기,이지혜,1
17510-0761,2fd01eec-f7e0-4,INS010102,2024-09-29 00:00:00,2024-09-22 00:00:00,2024-09-29 00:00:00,7,70000,만기,김영수,0
17510-0762,270ddbe6-3e8b-4,INS010102,2023-10-27 00:00:00,2023-10-24 00:00:00,2023-10-29 00:00:00,5,50000,만기,배순옥,0
17510-0763,2192cb45-7d39-4,INS010102,2024-09-10 00:00:00,2024-09-07 00:00:00,2024-09-12 00:00:00,5,50000,만기,문상철,1
17510-0764,00c5fe16-74d9-4,INS010103,2024-09-07 00:00:00,2024-09-04 00:00:00,2024-09-07 00:00:00,3,30000,만기,김순옥,1
17510-0765,0690e95c-3fc1-4,INS010101,2024-03-27 00:00:00,2024-03-25 00:00:00,2024-03-29 00:00:00,4,40000,만기,배정훈,0
17510-0766,6f34efaa-4318-4,INS010102,2024-07-07 00:00:00,2024-07-05 00:00:00,2024-07-09 00:00:00,4,40000,만기,김영진,0
17510-0767,c5c26afe-ce40-4,INS010102,2024-09-04 00:00:00,2024-09-03 00:00:00,2024-09-05 00:00:00,2,20000,만기,노영자,1
17510-0768,d6133004-fe73-4,INS010102,2024-03-10 00:00:00,2024-03-08 00:00:00,2024-03-14 00:00:00,6,60000,만기,우지원,0
17510-0769,d6868a30-7c0c-4,INS010102,2024-04-07 00:00:00,2024-04-06 00:00:00,2024-04-13 00:00:00,7,70000,만기,송은주,0
17510-0770,e2f2c1cb-c78c-4,INS010101,2024-02-28 00:00:00,2024-02-22 00:00:00,2024-02-29 00:00:00,7,70000,만기,엄경희,0
17510-0771,1c86ccb0-cb05-4,INS010103,2024-04-21 00:00:00,2024-04-17 00:00:00,2024-04-22 00:00:00,5,50000,만기,이재호,0
17510-0772,0ae2fe6a-86f0-4,INS010101,2024-01-11 00:00:00,2024-01-07 00:00:00,2024-01-11 00:00:00,4,40000,만기,조영숙,0
17510-0773,bdf54bed-57ad-4,INS010104,2023-10-19 00:00:00,2023-10-17 00:00:00,2023-10-19 00:00:00,2,20000,만기,이숙자,1
17510-0774,483d8329-51e2-4,INS010104,2024-09-21 00:00:00,2024-09-21 00:00:00,2024-09-28 00:00:00,7,70000,만기,박경수,1
17510-0775,e29c13ac-57cc-4,INS010103,2024-05-30 00:00:00,2024-05-28 00:00:00,2024-05-31 00:00:00,3,30000,만기,이상철,1
17510-0776,117de0a1-ae83-4,INS010103,2024-06-30 00:00:00,2024-06-25 00:00:00,2024-07-02 00:00:00,7,70000,만기,오서연,0
17510-0777,62cb7d8a-a9f8-4,INS010102,2024-01-09 00:00:00,2024-01-06 00:00:00,2024-01-13 00:00:00,7,70000,만기,이영희,1
17510-0778,d6868a30-7c0c-4,INS010104,2024-01-03 00:00:00,2023-12-31 00:00:00,2024-01-04 00:00:00,4,40000,만기,송은주,1
17510-0779,08d987c8-8bc0-4,INS010103,2024-04-02 00:00:00,2024-04-02 00:00:00,2024-04-09 00:00:00,7,70000,만기,윤동현,0
17510-0780,6cf31077-4622-4,INS010102,2023-10-15 00:00:00,2023-10-15 00:00:00,2023-10-20 00:00:00,5,50000,만기,차준영,1
17510-0781,8ff57909-ee7e-4,INS010101,2024-05-02 00:00:00,2024-04-30 00:00:00,2024-05-02 00:00:00,2,20000,만기,윤지혜,1
17510-0782,e21cf986-2d50-4,INS010101,2024-09-26 00:00:00,2024-09-26 00:00:00,2024-09-28 00:00:00,2,20000,만기,윤지영,0
17510-0783,9c5e6c57-8c9c-4,INS010102,2024-08-05 00:00:00,2024-08-04 00:00:00,2024-08-06 00:00:00,2,20000,만기,차은영,0
17510-0784,3b32686e-1e13-4,INS010103,2024-01-20 00:00:00,2024-01-20 00:00:00,2024-01-25 00:00:00,5,50000,만기,박경숙,0
17510-0785,b9424c6f-ac57-4,INS010103,2024-05-07 00:00:00,2024-05-07 00:00:00,2024-05-12 00:00:00,5,50000,만기,윤혜진,1
17510-0786,dc37f008-3b6b-4,INS010103,2024-04-02 00:00:00,2024-03-30 00:00:00,2024-04-02 00:00:00,3,30000,만기,홍광수,1
17510-0787,8de747e6-f11b-4,INS010103,2024-01-19 00:00:00,2024-01-12 00:00:00,2024-01-19 00:00:00,7,70000,만기,이은정,1
17510-0788,581d5b81-a9d6-4,INS010104,2024-01-05 00:00:00,2024-01-03 00:00:00,2024-01-06 00:00:00,3,30000,만기,박하은,1
17510-0789,2ff1d309-d74a-4,INS010103,2024-05-21 00:00:00,2024-05-20 00:00:00,2024-05-21 00:00:00,1,10000,만기,최승민,0
17510-0790,e311bea5-2c5a-4,INS010104,2024-01-10 00:00:00,2024-01-10 00:00:00,2024-01-11 00:00:00,1,10000,만기,김상훈,1
17510-0791,20916292-a8c8-4,INS010104,2024-03-27 00:00:00,2024-03-26 00:00:00,2024-03-27 00:00:00,1,10000,만기,홍옥자,1
17510-0792,881ebb8f-814f-4,INS010103,2024-04-30 00:00:00,2024-04-29 00:00:00,2024-05-01 00:00:00,2,20000,만기,허성민,0
17510-0793,270ddbe6-3e8b-4,INS010102,2023-11-10 00:00:00,2023-11-09 00:00:00,2023-11-13 00:00:00,4,40000,만기,배순옥,0
17510-0794,1f7724b2-88ff-4,INS010101,2024-09-19 00:00:00,2024-09-19 00:00:00,2024-09-20 00:00:00,1,10000,만기,장순옥,0
17510-0795,00c96ba5-5a14-4,INS010102,2023-10-07 00:00:00,2023-10-06 00:00:00,2023-10-09 00:00:00,3,30000,만기,김준혁,0
17510-0796,7e2552e3-2c44-4,INS010103,2024-07-28 00:00:00,2024-07-26 00:00:00,2024-07-30 00:00:00,4,40000,만기,이정순,1
17510-0797,74e9db56-9866-4,INS010104,2024-08-13 00:00:00,2024-08-12 00:00:00,2024-08-13 00:00:00,1,10000,만기,박수진,0
17510-0798,d95c27fb-f2ed-4,INS010101,2024-10-01 00:00:00,2024-10-01 00:00:00,2024-10-07 00:00:00,6,60000,만기,곽지은,1
17510-0799,3013d2ab-5dc3-4,INS010103,2024-04-22 00:00:00,2024-04-18 00:00:00,2024-04-24 00:00:00,6,60000,만기,김정숙,0
17510-0800,40274303-afd6-4,INS010101,2024-08-24 00:00:00,2024-08-21 00:00:00,2024-08-25 00:00:00,4,40000,만기,최지후,1
17510-0801,ab4157f0-0d96-4,INS010104,2024-08-07 00:00:00,2024-08-07 00:00:00,2024-08-08 00:00:00,1,10000,만기,최춘자,1
17510-0802,2a3b4514-f748-4,INS010102,2024-02-15 00:00:00,2024-02-09 00:00:00,2024-02-15 00:00:00,6,60000,만기,오상현,0
17510-0803,57aaf05d-8691-4,INS010101,2024-02-12 00:00:00,2024-02-10 00:00:00,2024-02-16 00:00:00,6,60000,만기,이순자,1
17510-0804,fdff210e-4d21-4,INS010101,2024-05-01 00:00:00,2024-04-26 00:00:00,2024-05-01 00:00:00,5,50000,만기,박채원,1
17510-0805,b50e3f7b-c49b-4,INS010104,2023-10-31 00:00:00,2023-10-26 00:00:00,2023-11-01 00:00:00,6,60000,만기,곽정식,1
17510-0806,fbc1569a-1dd4-4,INS010103,2024-04-22 00:00:00,2024-04-17 00:00:00,2024-04-24 00:00:00,7,70000,만기,강진우,0
17510-0807,9291fd2c-a680-4,INS010102,2024-05-19 00:00:00,2024-05-16 00:00:00,2024-05-19 00:00:00,3,30000,만기,조영수,1
17510-0808,0ce034b5-7e13-4,INS010104,2024-02-18 00:00:00,2024-02-14 00:00:00,2024-02-20 00:00:00,6,60000,만기,강옥자,1
17510-0809,1f2d5fcb-e2ff-4,INS010102,2024-01-17 00:00:00,2024-01-14 00:00:00,2024-01-20 00:00:00,6,60000,만기,박민준,1
17510-0810,6e1f3bea-3589-4,INS010104,2024-08-06 00:00:00,2024-08-04 00:00:00,2024-08-06 00:00:00,2,20000,만기,이유진,0
17510-0811,235c6ea6-a978-4,INS010103,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-05 00:00:00,2,20000,만기,이민서,1
17510-0812,8605a1bc-044a-4,INS010102,2024-05-27 00:00:00,2024-05-26 00:00:00,2024-05-30 00:00:00,4,40000,만기,김현우,1
17510-0813,0a63a1b7-ddef-4,INS010101,2023-12-09 00:00:00,2023-12-09 00:00:00,2023-12-12 00:00:00,3,30000,만기,최지현,1
17510-0814,1d61a8ac-83c8-4,INS010102,2023-10-26 00:00:00,2023-10-20 00:00:00,2023-10-26 00:00:00,6,60000,만기,김은주,0
17510-0815,b2684392-23fa-4,INS010102,2024-04-22 00:00:00,2024-04-22 00:00:00,2024-04-28 00:00:00,6,60000,만기,박지아,0
17510-0816,c0954abc-4616-4,INS010102,2024-05-02 00:00:00,2024-05-02 00:00:00,2024-05-04 00:00:00,2,20000,만기,노정식,1
17510-0817,e38c06f5-71e5-4,INS010103,2023-11-08 00:00:00,2023-11-01 00:00:00,2023-11-08 00:00:00,7,70000,만기,민진호,0
17510-0818,9c5e6c57-8c9c-4,INS010102,2024-08-31 00:00:00,2024-08-31 00:00:00,2024-09-07 00:00:00,7,70000,만기,차은영,1
17510-0819,69b28768-1c4c-4,INS010101,2024-08-07 00:00:00,2024-08-05 00:00:00,2024-08-09 00:00:00,4,40000,만기,조건우,0
17510-0820,83803284-3d43-4,INS010104,2024-08-13 00:00:00,2024-08-10 00:00:00,2024-08-13 00:00:00,3,30000,만기,이도윤,1
17510-0821,e2f2c1cb-c78c-4,INS010104,2024-08-31 00:00:00,2024-08-31 00:00:00,2024-09-01 00:00:00,1,10000,만기,엄경희,1
17510-0822,31d07bbe-3beb-4,INS010103,2024-05-03 00:00:00,2024-04-29 00:00:00,2024-05-03 00:00:00,4,40000,만기,박정희,0
17510-0823,eff9ba38-b4b3-4,INS010103,2024-02-08 00:00:00,2024-02-08 00:00:00,2024-02-09 00:00:00,1,10000,만기,장성진,0
17510-0824,e55f0f06-7f48-4,INS010103,2024-01-20 00:00:00,2024-01-17 00:00:00,2024-01-20 00:00:00,3,30000,만기,양예지,1
17510-0825,e875ee6e-e26a-4,INS010104,2024-06-04 00:00:00,2024-06-02 00:00:00,2024-06-06 00:00:00,4,40000,만기,박경수,1
17510-0826,56d43b3e-8f87-4,INS010102,2024-05-18 00:00:00,2024-05-18 00:00:00,2024-05-24 00:00:00,6,60000,만기,황현주,1
17510-0827,180c224c-b393-4,INS010103,2024-07-31 00:00:00,2024-07-27 00:00:00,2024-07-31 00:00:00,4,40000,만기,이재호,1
17510-0828,08c069a6-ad92-4,INS010104,2024-03-10 00:00:00,2024-03-10 00:00:00,2024-03-12 00:00:00,2,20000,만기,강도현,1
17510-0829,45b479a1-6608-4,INS010102,2023-11-10 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00,1,10000,만기,김지영,0
17510-0830,eedb9b03-cb7a-4,INS010102,2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-27 00:00:00,2,20000,만기,김정희,1
17510-0831,ef9e62af-ff4c-4,INS010104,2024-03-24 00:00:00,2024-03-20 00:00:00,2024-03-25 00:00:00,5,50000,만기,김민준,0
17510-0832,07671b3e-d6c2-4,INS010104,2024-04-09 00:00:00,2024-04-08 00:00:00,2024-04-11 00:00:00,3,30000,만기,김성민,0
17510-0833,7f7d08ea-4e54-4,INS010103,2024-07-24 00:00:00,2024-07-24 00:00:00,2024-07-29 00:00:00,5,50000,만기,김광수,0
17510-0834,6ddaca6a-5619-4,INS010102,2023-10-25 00:00:00,2023-10-22 00:00:00,2023-10-27 00:00:00,5,50000,만기,최성현,1
17510-0835,e7fc759c-2708-4,INS010101,2023-12-29 00:00:00,2023-12-29 00:00:00,2024-01-03 00:00:00,5,50000,만기,김정남,1
17510-0836,4c525808-eef9-4,INS010103,2024-02-12 00:00:00,2024-02-10 00:00:00,2024-02-15 00:00:00,5,50000,만기,전현정,1
17510-0837,97fa0ebc-75d5-4,INS010101,2023-10-09 00:00:00,2023-10-08 00:00:00,2023-10-13 00:00:00,5,50000,만기,황승현,0
17510-0838,684d7a78-f8ba-4,INS010102,2023-12-25 00:00:00,2023-12-23 00:00:00,2023-12-29 00:00:00,6,60000,만기,강영호,1
17510-0839,1a979da6-9049-4,INS010104,2023-12-23 00:00:00,2023-12-23 00:00:00,2023-12-24 00:00:00,1,10000,만기,한서윤,0
17510-0840,0729555f-3af8-4,INS010104,2024-08-25 00:00:00,2024-08-19 00:00:00,2024-08-25 00:00:00,6,60000,만기,김준서,1
17510-0841,32ec2201-66d6-4,INS010101,2024-02-23 00:00:00,2024-02-21 00:00:00,2024-02-24 00:00:00,3,30000,만기,홍도현,1
17510-0842,295cbee5-460d-4,INS010103,2024-06-27 00:00:00,2024-06-23 00:00:00,2024-06-29 00:00:00,6,60000,만기,유미경,0
17510-0843,09284c84-64c7-4,INS010104,2024-09-21 00:00:00,2024-09-19 00:00:00,2024-09-21 00:00:00,2,20000,만기,김정훈,0
17510-0844,4fc78cc2-5312-4,INS010102,2024-03-08 00:00:00,2024-03-08 00:00:00,2024-03-12 00:00:00,4,40000,만기,박미영,1
17510-0845,7a470c50-ebd0-4,INS010102,2023-11-08 00:00:00,2023-11-01 00:00:00,2023-11-08 00:00:00,7,70000,만기,권예지,0
17510-0846,fe19de2b-980e-4,INS010101,2024-06-16 00:00:00,2024-06-11 00:00:00,2024-06-18 00:00:00,7,70000,만기,이민재,0
17510-0847,aed0269d-204e-4,INS010103,2024-02-13 00:00:00,2024-02-08 00:00:00,2024-02-13 00:00:00,5,50000,만기,이예지,1
17510-0848,4c1e73a8-06a8-4,INS010102,2024-09-03 00:00:00,2024-09-02 00:00:00,2024-09-05 00:00:00,3,30000,만기,권영식,1
17510-0849,dd181bd7-8db2-4,INS010104,2024-01-04 00:00:00,2024-01-03 00:00:00,2024-01-07 00:00:00,4,40000,만기,강지후,0
17510-0850,801f5aaf-7a98-4,INS010101,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-06-29 00:00:00,1,10000,만기,김승민,1
17510-0851,ab4157f0-0d96-4,INS010103,2024-03-11 00:00:00,2024-03-10 00:00:00,2024-03-16 00:00:00,6,60000,만기,최춘자,1
17510-0852,d2a839c0-a14a-4,INS010103,2024-06-21 00:00:00,2024-06-17 00:00:00,2024-06-21 00:00:00,4,40000,만기,서경자,0
17510-0853,9e393f99-1750-4,INS010103,2024-08-09 00:00:00,2024-08-08 00:00:00,2024-08-10 00:00:00,2,20000,만기,황진우,1
17510-0854,47c30974-08b4-4,INS010101,2024-05-13 00:00:00,2024-05-07 00:00:00,2024-05-14 00:00:00,7,70000,만기,김경자,0
17510-0855,7c2418bc-630e-4,INS010101,2024-04-22 00:00:00,2024-04-22 00:00:00,2024-04-28 00:00:00,6,60000,만기,윤정남,1
17510-0856,17747165-b78b-4,INS010103,2024-02-07 00:00:00,2024-02-06 00:00:00,2024-02-10 00:00:00,4,40000,만기,손정자,0
17510-0857,67a4a6ba-ea53-4,INS010101,2023-10-14 00:00:00,2023-10-12 00:00:00,2023-10-19 00:00:00,7,70000,만기,안성수,1
17510-0858,ebd2e7e2-fedd-4,INS010102,2024-06-01 00:00:00,2024-05-27 00:00:00,2024-06-01 00:00:00,5,50000,만기,김상현,0
17510-0859,2cc54f0c-399b-4,INS010102,2024-07-13 00:00:00,2024-07-13 00:00:00,2024-07-19 00:00:00,6,60000,만기,김수빈,0
17510-0860,b691d531-3380-4,INS010103,2023-10-21 00:00:00,2023-10-20 00:00:00,2023-10-24 00:00:00,4,40000,만기,심은지,0
17510-0861,5cdda832-5425-4,INS010101,2024-01-17 00:00:00,2024-01-13 00:00:00,2024-01-18 00:00:00,5,50000,만기,장예은,0
17510-0862,176c1265-5a80-4,INS010102,2024-01-08 00:00:00,2024-01-06 00:00:00,2024-01-13 00:00:00,7,70000,만기,장중수,0
17510-0863,98061d6d-cbc7-4,INS010104,2023-10-24 00:00:00,2023-10-24 00:00:00,2023-10-27 00:00:00,3,30000,만기,양지은,0
17510-0864,445bd3f7-b844-4,INS010101,2024-07-07 00:00:00,2024-07-06 00:00:00,2024-07-09 00:00:00,3,30000,만기,백정자,1
17510-0865,772400fb-161a-4,INS010101,2024-07-30 00:00:00,2024-07-28 00:00:00,2024-08-02 00:00:00,5,50000,만기,김정웅,0
17510-0866,da7a61f7-161c-4,INS010104,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-04-07 00:00:00,4,40000,만기,김준혁,1
17510-0867,130a9161-f5ad-4,INS010103,2024-04-07 00:00:00,2024-04-07 00:00:00,2024-04-14 00:00:00,7,70000,만기,김서준,0
17510-0868,8ff57909-ee7e-4,INS010104,2023-11-23 00:00:00,2023-11-21 00:00:00,2023-11-23 00:00:00,2,20000,만기,윤지혜,1
17510-0869,f057cba1-b5d3-4,INS010104,2024-09-10 00:00:00,2024-09-10 00:00:00,2024-09-17 00:00:00,7,70000,만기,이옥자,0
17510-0870,c3b2b5b8-229f-4,INS010102,2024-06-11 00:00:00,2024-06-11 00:00:00,2024-06-12 00:00:00,1,10000,만기,송지현,1
17510-0871,b9f70cb3-c655-4,INS010102,2024-07-29 00:00:00,2024-07-28 00:00:00,2024-07-29 00:00:00,1,10000,만기,김지연,0
17510-0872,aef5cd9b-f6fa-4,INS010102,2024-08-12 00:00:00,2024-08-11 00:00:00,2024-08-14 00:00:00,3,30000,만기,황진우,1
17510-0873,496dd9bc-e1c1-4,INS010102,2024-05-06 00:00:00,2024-05-05 00:00:00,2024-05-10 00:00:00,5,50000,만기,김민준,0
17510-0874,a9ca8cb5-63f9-4,INS010102,2024-05-06 00:00:00,2024-05-02 00:00:00,2024-05-09 00:00:00,7,70000,만기,최상훈,1
17510-0875,88928132-5b2d-4,INS010101,2024-02-21 00:00:00,2024-02-21 00:00:00,2024-02-25 00:00:00,4,40000,만기,한성호,0
17510-0876,518ef2d3-659d-4,INS010102,2024-08-23 00:00:00,2024-08-23 00:00:00,2024-08-24 00:00:00,1,10000,만기,이정웅,0
17510-0877,1f7724b2-88ff-4,INS010103,2024-05-19 00:00:00,2024-05-17 00:00:00,2024-05-22 00:00:00,5,50000,만기,장순옥,1
17510-0878,bdf54bed-57ad-4,INS010103,2024-09-09 00:00:00,2024-09-06 00:00:00,2024-09-13 00:00:00,7,70000,만기,이숙자,0
17510-0879,3f2b691d-d895-4,INS010103,2024-08-10 00:00:00,2024-08-07 00:00:00,2024-08-13 00:00:00,6,60000,만기,강재현,1
17510-0880,0cced88a-e1a3-4,INS010103,2024-09-25 00:00:00,2024-09-23 00:00:00,2024-09-26 00:00:00,3,30000,만기,김정숙,1
17510-0881,ff50afef-059e-4,INS010104,2024-07-08 00:00:00,2024-07-08 00:00:00,2024-07-15 00:00:00,7,70000,만기,김하윤,1
17510-0882,fd1284e8-0557-4,INS010104,2023-10-02 00:00:00,2023-10-02 00:00:00,2023-10-08 00:00:00,6,60000,만기,황성현,0
17510-0883,cafb3a1d-ea91-4,INS010101,2024-08-21 00:00:00,2024-08-21 00:00:00,2024-08-22 00:00:00,1,10000,만기,이영식,0
17510-0884,d78552c2-bbda-4,INS010101,2024-03-23 00:00:00,2024-03-20 00:00:00,2024-03-25 00:00:00,5,50000,만기,우승민,1
17510-0885,858c21a8-5f6f-4,INS010104,2024-03-15 00:00:00,2024-03-12 00:00:00,2024-03-16 00:00:00,4,40000,만기,박재호,1
17510-0886,02335e00-c052-4,INS010102,2024-07-28 00:00:00,2024-07-24 00:00:00,2024-07-29 00:00:00,5,50000,만기,박숙자,1
17510-0887,a181ce4f-72b4-4,INS010103,2023-12-07 00:00:00,2023-12-07 00:00:00,2023-12-13 00:00:00,6,60000,만기,김영환,0
17510-0888,aa07696d-f55b-4,INS010103,2024-02-05 00:00:00,2024-02-05 00:00:00,2024-02-06 00:00:00,1,10000,만기,차승민,1
17510-0889,49b68b9a-b58f-4,INS010101,2023-10-30 00:00:00,2023-10-30 00:00:00,2023-11-01 00:00:00,2,20000,만기,김지훈,0
17510-0890,2217be2e-60cc-4,INS010104,2023-12-15 00:00:00,2023-12-14 00:00:00,2023-12-18 00:00:00,4,40000,만기,김현준,0
17510-0891,0d63b423-ce08-4,INS010102,2024-08-25 00:00:00,2024-08-21 00:00:00,2024-08-27 00:00:00,6,60000,만기,이영숙,1
17510-0892,d1ce6656-bc8b-4,INS010104,2024-08-07 00:00:00,2024-08-04 00:00:00,2024-08-11 00:00:00,7,70000,만기,지명숙,1
17510-0893,f49301a0-4b83-4,INS010101,2024-07-26 00:00:00,2024-07-25 00:00:00,2024-07-27 00:00:00,2,20000,만기,한영일,1
17510-0894,8af1d40c-c991-4,INS010101,2023-10-23 00:00:00,2023-10-22 00:00:00,2023-10-28 00:00:00,6,60000,만기,김준혁,0
17510-0895,e90e571a-c3c4-4,INS010102,2024-01-03 00:00:00,2024-01-02 00:00:00,2024-01-03 00:00:00,1,10000,만기,김민석,0
17510-0896,9636e85b-8788-4,INS010102,2024-08-03 00:00:00,2024-07-29 00:00:00,2024-08-03 00:00:00,5,50000,만기,조지은,0
17510-0897,2f00f6e9-d57b-4,INS010103,2024-03-08 00:00:00,2024-03-07 00:00:00,2024-03-10 00:00:00,3,30000,만기,김정남,1
17510-0898,17a79f23-903b-4,INS010104,2024-01-22 00:00:00,2024-01-21 00:00:00,2024-01-22 00:00:00,1,10000,만기,송영식,1
17510-0899,de7c6f57-14a9-4,INS010102,2024-08-03 00:00:00,2024-08-01 00:00:00,2024-08-03 00:00:00,2,20000,만기,남경희,1
17510-0900,180c224c-b393-4,INS010101,2023-10-09 00:00:00,2023-10-04 00:00:00,2023-10-11 00:00:00,7,70000,만기,이재호,0
17510-0901,88928132-5b2d-4,INS010103,2024-09-08 00:00:00,2024-09-06 00:00:00,2024-09-12 00:00:00,6,60000,만기,한성호,1
17510-0902,483d8329-51e2-4,INS010104,2023-11-29 00:00:00,2023-11-22 00:00:00,2023-11-29 00:00:00,7,70000,만기,박경수,0
17510-0903,031455ae-3b4e-4,INS010102,2024-02-04 00:00:00,2024-01-31 00:00:00,2024-02-06 00:00:00,6,60000,만기,김은정,1
17510-0904,af9edcd4-6a16-4,INS010102,2024-06-17 00:00:00,2024-06-17 00:00:00,2024-06-19 00:00:00,2,20000,만기,김성현,1
17510-0905,cf57c296-50ee-4,INS010103,2024-07-12 00:00:00,2024-07-12 00:00:00,2024-07-13 00:00:00,1,10000,만기,김민수,1
17510-0906,a74c759b-9b84-4,INS010103,2024-06-18 00:00:00,2024-06-17 00:00:00,2024-06-21 00:00:00,4,40000,만기,지영순,1
17510-0907,c7efea69-2fcb-4,INS010103,2024-07-01 00:00:00,2024-07-01 00:00:00,2024-07-08 00:00:00,7,70000,만기,김유진,1
17510-0908,10ee3924-6b47-4,INS010104,2024-04-02 00:00:00,2024-03-30 00:00:00,2024-04-04 00:00:00,5,50000,만기,김민서,1
17510-0909,9a829094-5f3c-4,INS010101,2024-04-15 00:00:00,2024-04-10 00:00:00,2024-04-16 00:00:00,6,60000,만기,김현우,1
17510-0910,0c2a23da-1f68-4,INS010101,2024-08-14 00:00:00,2024-08-13 00:00:00,2024-08-14 00:00:00,1,10000,만기,김준영,1
17510-0911,b1ca2065-da61-4,INS010104,2024-03-27 00:00:00,2024-03-27 00:00:00,2024-03-28 00:00:00,1,10000,만기,김민준,0
17510-0912,0d36127e-216e-4,INS010103,2023-10-23 00:00:00,2023-10-22 00:00:00,2023-10-25 00:00:00,3,30000,만기,최재현,0
17510-0913,93d092c9-961a-4,INS010101,2024-08-08 00:00:00,2024-08-04 00:00:00,2024-08-09 00:00:00,5,50000,만기,김성민,0
17510-0914,b5a034c0-2c5a-4,INS010103,2024-09-10 00:00:00,2024-09-07 00:00:00,2024-09-11 00:00:00,4,40000,만기,송영식,0
17510-0915,cf57c296-50ee-4,INS010101,2023-12-15 00:00:00,2023-12-15 00:00:00,2023-12-16 00:00:00,1,10000,만기,김민수,0
17510-0916,8fe89f1f-a582-4,INS010104,2024-07-07 00:00:00,2024-07-05 00:00:00,2024-07-07 00:00:00,2,20000,만기,김승현,1
17510-0917,bfab84ca-5eb6-4,INS010101,2024-08-11 00:00:00,2024-08-10 00:00:00,2024-08-12 00:00:00,2,20000,만기,박도현,0
17510-0918,274949b8-a794-4,INS010101,2024-08-19 00:00:00,2024-08-16 00:00:00,2024-08-21 00:00:00,5,50000,만기,김시우,0
17510-0919,18d0368d-16f9-4,INS010103,2024-09-24 00:00:00,2024-09-22 00:00:00,2024-09-24 00:00:00,2,20000,만기,최현숙,1
17510-0920,1f9d9907-d197-4,INS010102,2023-12-15 00:00:00,2023-12-10 00:00:00,2023-12-15 00:00:00,5,50000,만기,김혜진,1
17510-0921,10523090-3870-4,INS010101,2024-01-14 00:00:00,2024-01-14 00:00:00,2024-01-19 00:00:00,5,50000,만기,곽은경,0
17510-0922,70db2023-42eb-4,INS010104,2024-08-18 00:00:00,2024-08-12 00:00:00,2024-08-19 00:00:00,7,70000,만기,류현준,1
17510-0923,0d36127e-216e-4,INS010102,2023-10-07 00:00:00,2023-10-04 00:00:00,2023-10-11 00:00:00,7,70000,만기,최재현,0
17510-0924,28fb4a82-edf6-4,INS010104,2024-05-13 00:00:00,2024-05-12 00:00:00,2024-05-15 00:00:00,3,30000,만기,박현지,1
17510-0925,377dc876-7fbe-4,INS010104,2024-09-29 00:00:00,2024-09-27 00:00:00,2024-09-29 00:00:00,2,20000,만기,박영순,0
17510-0926,41fd5f23-5a1d-4,INS010102,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-06 00:00:00,1,10000,만기,백옥순,0
17510-0927,d78552c2-bbda-4,INS010102,2024-05-13 00:00:00,2024-05-12 00:00:00,2024-05-18 00:00:00,6,60000,만기,우승민,1
17510-0928,25097a38-9413-4,INS010104,2024-04-19 00:00:00,2024-04-18 00:00:00,2024-04-19 00:00:00,1,10000,만기,주미정,1
17510-0929,b5edb4dc-e64a-4,INS010101,2023-10-21 00:00:00,2023-10-17 00:00:00,2023-10-21 00:00:00,4,40000,만기,김서윤,1
17510-0930,6a779340-59a9-4,INS010101,2024-08-11 00:00:00,2024-08-09 00:00:00,2024-08-12 00:00:00,3,30000,만기,김유진,0
17510-0931,c7135c8d-ae8f-4,INS010103,2024-08-12 00:00:00,2024-08-06 00:00:00,2024-08-12 00:00:00,6,60000,만기,이순자,1
17510-0932,22f1b38b-bf51-4,INS010104,2023-12-02 00:00:00,2023-12-02 00:00:00,2023-12-05 00:00:00,3,30000,만기,이명숙,0
17510-0933,a836394c-e0ee-4,INS010103,2024-06-12 00:00:00,2024-06-11 00:00:00,2024-06-15 00:00:00,4,40000,만기,강주원,1
17510-0934,5a4e12e7-d8f2-4,INS010103,2024-05-18 00:00:00,2024-05-16 00:00:00,2024-05-18 00:00:00,2,20000,만기,김미경,1
17510-0935,69b28768-1c4c-4,INS010101,2024-04-09 00:00:00,2024-04-05 00:00:00,2024-04-09 00:00:00,4,40000,만기,조건우,1
